SeqID,observed,mean.simulated,lowCI,uppCI,Sign
9e14acc74770dd4864d55a0ddfc0250fe98c8a03,3.112068965517241,15.213065791828255,10.277580071174379,20.338028169014088,Specialist
eebe265b5e03ffd559a5a3d47f68b0bd0e9fdd2f,1,1,1,1,None
6f424420e500c56268fdc58a41ba582aa4e17f1b,5.999999999999999,8.928117719897427,5.586206896551723,12.461538461538462,None
3ac6103c3411412619db86ea2ed581da25836885,2.4615384615384617,5.708852668045429,3.2,8,Specialist
9e9de148e3b691adfdcae2f91f9e3b99284cefe7,2.6666666666666665,3.4727872787278726,1.6,4,None
f66cb6a7ba14f44f70ff4ed2cc9060a44a69c26b,23.254672021419008,25.148745889284253,19.051423134479226,31.071339168373086,None
38cccf3d72e42249c264c257fd42aa66d1dd5da9,3.266666666666667,5.2528744910381,3.266666666666667,7,None
eb37f4f76f4bb0601030f4964e23f9e6f708c814,16.170506912442395,21.71633223337111,15.823019322804738,27.599945755356657,None
5c203ed4bff45f44da715d4006af8a50d9b832df,4.545454545454545,6.523666034308274,3.8461538461538454,9.999999999999998,None
31b6a4e151e025b85575d3b326b3a6a81aca3b67,3.104119117487229,18.757070791649898,13.204345815996302,24.30723404255319,Specialist
